AUN,district,county,adm,wadm,instruction,support,other,current,facilities,financing,total,"AIE per WADM"
103026402,Mt Lebanon SD,Allegheny,5125.202,5974.846,8107.28,4429.92,435.99,12973.19,0,954.85,13928.04,9507.98
103026852,North Allegheny SD,Allegheny,8180.55,9349.114,8291.14,3911.45,278.88,12481.47,2.65,1970.98,14455.09,8982.25
103026902,North Hills SD,Allegheny,4450.634,5259.359,8392.66,4236.31,355.15,12984.12,0,1520.34,14504.46,8833.42
103026873,Northgate SD,Allegheny,1373.724,1619.274,8442.1,4130.41,349.63,12922.15,38.24,888.86,13849.25,8695.87
103027352,Penn Hills SD,Allegheny,4855.087,5743.874,9208.48,4793.12,261.52,14263.13,0,726.21,14989.34,8859.22
103021003,Pine-Richland SD,Allegheny,4553.768,5213.843,7180.26,3522.47,390.38,11093.11,138.6,1877.93,13109.64,8022.28
102027451,Pittsburgh SD,Allegheny,28359.453,33232.148,11805.86,6728.17,239.72,18773.75,172.56,2125.97,21072.27,11920.48
103027503,Plum Borough SD,Allegheny,4222.662,4971.389,7566.33,3488.28,235.75,11290.36,35.88,1376.68,12702.92,7461.87
103027753,Quaker Valley SD,Allegheny,2023.934,2325.625,8837.74,5480.33,638.57,14956.63,0,2888.84,17845.47,10848.56
103028203,Riverview SD,Allegheny,1107.935,1316.956,8538.8,4970.87,531.16,14040.83,70.27,1069.13,15180.23,9551.02
103028302,Shaler Area SD,Allegheny,5070.83,6010.842,7920,4229.91,321.45,12471.36,0,1315.97,13787.33,7889.18
103028653,South Allegheny SD,Allegheny,1680.879,1992.767,7019.77,3559.13,184.35,10763.26,7.96,1606.48,12377.7,6458.35
103028703,South Fayette Township SD,Allegheny,2422.922,2697.759,6290.12,4067.68,358.68,10716.48,0,1984.09,12700.56,7471.79
103028753,South Park SD,Allegheny,2188.847,2538.32,6696.38,3870.06,321.25,10887.69,0,1722.16,12609.84,7287.13
103028833,Steel Valley SD,Allegheny,2038.758,2399.572,8774.08,4138.65,321.32,13234.05,0,29.39,13263.43,8562.11
103028853,Sto-Rox SD,Allegheny,1608.389,1870.327,8776.98,4937.39,160.02,13874.39,0,1024.62,14899,8257.27
103029203,Upper Saint Clair SD,Allegheny,4127.488,4767.895,7721.95,4791.07,277.9,12790.93,0,1412.62,14203.55,8677.76
103029403,West Allegheny SD,Allegheny,3291.993,3739.992,7168.65,4653.77,381.32,12203.74,78.97,2386.57,14669.28,8259.01
103029553,West Jefferson Hills SD,Allegheny,2935.49,3361.646,6623.37,3781.75,300.4,10705.51,0,1293.77,11999.28,7281.1
103029603,West Mifflin Area SD,Allegheny,3058.456,3630.816,8487.12,4664.34,411.36,13562.82,0,2136.08,15698.91,8245.33
103029803,Wilkinsburg Borough SD,Allegheny,1560.095,1798.376,12438.52,5537.67,180.08,18156.28,38.84,424.45,18619.57,11531.05
103029902,Woodland Hills SD,Allegheny,5101.661,5988.913,9910.51,4561.41,306.65,14778.57,6.99,1365.49,16151.05,8685.16
128030603,Apollo-Ridge SD,Armstrong,1580.045,1833.344,7582.98,3556.15,45.6,11184.73,0,1198.46,12383.19,6888.77
128030852,Armstrong SD,Armstrong,5961.498,6854.637,8007.47,4121.78,252.94,12382.19,53.25,730.93,13166.37,7503.96
128033053,Freeport Area SD,Armstrong,2033.258,2378.638,6209.57,3511.44,149.33,9870.34,26.79,1084.36,10981.49,6744.12
128034503,Leechburg Area SD,Armstrong,841.007,970.244,8349.19,3959.65,394.34,12703.18,0,1331.77,14034.96,8765.38
127040503,Aliquippa SD,Beaver,1243.78,1445.134,8362.32,5596.91,294.03,14253.27,32.04,2416.02,16701.33,7433.93
127040703,Ambridge Area SD,Beaver,2936.568,3328.809,7266.95,3564.9,248.65,11080.5,0,1547.78,12628.28,6899.58
127041203,Beaver Area SD,Beaver,2136.046,2449.77,5826.61,3841.06,323.35,9991.03,1.66,1372.04,11364.73,6444.69
127041503,Big Beaver Falls Area SD,Beaver,1784.26,2085.717,7514.19,4341.48,447.13,12302.8,77.81,1027.94,13408.55,7756.43
127041603,Blackhawk SD,Beaver,2654.542,3063.065,6914.25,3580.84,299.41,10794.5,2.29,703.62,11500.41,7263.96
127042003,Central Valley SD,Beaver,2526.246,2888.939,6502.03,3613.53,361.08,10476.64,164.42,1107.31,11748.37,7119.73
127042853,Freedom Area SD,Beaver,1624.054,1922.769,6056.08,3595.61,291.81,9943.5,0,507.08,10450.58,6326
127044103,Hopewell Area SD,Beaver,2558.063,3057.349,6735.93,3611.75,327.91,10675.59,470.95,4249.65,15396.2,7120.96
127045303,Midland Borough SD,Beaver,426.735,476.197,8019.54,3302.73,163.82,11486.1,58.1,1378.24,12922.43,7452.33
127045653,New Brighton Area SD,Beaver,1773.986,2095.214,6676.04,3911.2,223.07,10810.3,20.44,1201.22,12031.95,6512.93
127045853,Riverside Beaver County SD,Beaver,1672.16,1988.336,7121.41,4095.02,251.94,11468.37,0,1059.71,12528.08,7177.7
127046903,Rochester Area SD,Beaver,955.681,1132.153,8833.14,4587.42,303.56,13724.12,35.32,1921.59,15681.02,8613.72
127047404,South Side Area SD,Beaver,1301.076,1520.399,9228.79,4934.35,429.67,14592.8,0,1983.63,16576.42,9653.01
127049303,Western Beaver County SD,Beaver,862.741,1015.643,8526.59,4487.25,162.58,13176.42,0,410.93,13587.36,8845.28
108051003,Bedford Area SD,Bedford,2295.667,2691.37,6067.53,3715.36,224.66,10007.54,0,1542.06,11549.6,6118.2
108051503,Chestnut Ridge SD,Bedford,1630.681,1911.201,6537.57,3602.04,254.03,10393.64,0,1140.46,11534.11,5766.79
108053003,Everett Area SD,Bedford,1443.058,1690.73,7222.28,3620.65,210.04,11052.98,6.93,711.95,11771.86,6391.91
108056004,Northern Bedford County SD,Bedford,1193.69,1346.044,6090.96,3233.96,181.32,9506.24,11.89,352.52,9870.64,5943.52
108058003,Tussey Mountain SD,Bedford,1172.689,1343.311,7411.6,4238.1,195.62,11845.31,31.15,1766.16,13642.62,7226.17
114060503,Antietam SD,Berks,1099.791,1284.705,7303.25,3974.16,302.42,11579.84,0,6828.66,18408.5,7723.39
114060753,Boyertown Area SD,Berks,7179.155,8160.721,6867.7,3745.18,148.9,10761.77,0,1127.33,11889.1,7345.86
114060853,Brandywine Heights Area SD,Berks,1777.436,2095.717,8509.09,4812.31,302.41,13623.81,0,1823.69,15447.5,8880.88
114061103,Conrad Weiser Area SD,Berks,2944.48,3418.657,7727.44,3604.81,181.71,11513.96,0,1431.06,12945.01,7567.81
114061503,Daniel Boone Area SD,Berks,4073.886,4762.78,6651.32,3574.89,216.05,10442.25,0,1739.48,12181.73,7115.22
114062003,Exeter Township SD,Berks,4401.981,5092.216,7409.32,3370.53,254.36,11034.2,31.82,4365.77,15431.8,7636.55
114062503,Fleetwood Area SD,Berks,2739.254,3204.721,6841.71,3807.13,32.17,10681,0,2272.18,12953.19,7120.38
114063003,Governor Mifflin SD,Berks,4376.809,5153.222,6926.16,3726.32,219.38,10871.87,10.52,1462.1,12344.49,7467.7
114063503,Hamburg Area SD,Berks,2532.081,2978.089,7068.3,3556.77,33.81,10658.87,69.59,2722.9,13451.37,7041.04
114064003,Kutztown Area SD,Berks,1581.328,1880.677,9764.91,5153,332.36,15250.27,0,1643.42,16893.69,10303.59
114065503,Muhlenberg SD,Berks,3558.141,4205.078,6986.79,3594.75,345.73,10927.26,0,1797.38,12724.65,7426.4
114066503,Oley Valley SD,Berks,1919.234,2228.458,7521.89,4273.95,326.32,12122.16,0,1875.08,13997.24,8405.83
114067002,Reading SD,Berks,17621.896,19822.583,6755.76,3939.18,121.54,10816.48,55.03,1334.93,12206.44,6424.24
114067503,Schuylkill Valley SD,Berks,2061.361,2451.611,8643.4,4007.29,428.71,13079.4,0,1785.34,14864.74,8612.79
114068003,Tulpehocken Area SD,Berks,1597.465,1887.515,8988.04,4632.58,311.36,13931.97,0,2266.3,16198.27,9132
114068103,Twin Valley SD,Berks,3483.721,4038.875,7687.81,3570.89,266.58,11525.28,0.4,2009.94,13535.63,7526.87
114069103,Wilson SD,Berks,5824.255,6789.752,7277.27,3547.03,270.71,11095.01,0,1980.56,13075.56,7719.49
114069353,Wyomissing Area SD,Berks,1909.126,2250.179,7835.69,4665.32,539.14,13040.16,0,2727.88,15768.03,9207.62
108070502,Altoona Area SD,Blair,8088.287,9425.542,6405.16,3186.41,183.07,9774.65,10.39,629.33,10414.36,5432.23
108071003,Bellwood-Antis SD,Blair,1319.046,1552.764,6038.27,3650.97,246.74,9935.98,0,1559.6,11495.58,6468.44
108071504,Claysburg-Kimmel SD,Blair,928.705,1083.411,6416.21,3383.13,41.46,9840.8,0,2146.79,11987.59,6232.5
108073503,Hollidaysburg Area SD,Blair,3530.933,4158.439,7040.71,3679.42,39.74,10759.87,0,1528.69,12288.56,6978.23
108077503,Spring Cove SD,Blair,1876.68,2195.02,6442.57,3560.56,192.21,10195.35,41.62,1190.03,11426.99,7567.54
108078003,Tyrone Area SD,Blair,1878.509,2183.557,6139.72,4047.02,53.74,10240.48,173.56,1238.45,11652.49,6041.35
108079004,Williamsburg Community SD,Blair,576.468,687.777,6595.73,4191.85,313.19,11100.77,0,1095.33,12196.1,6465.25
117080503,Athens Area SD,Bradford,2251.15,2628.017,8633.69,4168.6,183.09,12985.37,4.81,1554.98,14545.16,7915.4
117081003,Canton Area SD,Bradford,1042.464,1221.033,8109.3,4194.24,312.02,12615.56,0,799.72,13415.28,7530.1
117083004,Northeast Bradford SD,Bradford,862.794,1010.284,7675.06,4328.7,221.67,12225.42,0,880.75,13106.17,7445.72
117086003,Sayre Area SD,Bradford,1154.873,1350.561,7951.53,4068.47,418.74,12438.74,9.51,689.25,13137.51,8180.28
117086503,Towanda Area SD,Bradford,1722.934,2000.599,6688.06,3514.42,335.27,10537.75,6.37,1410.29,11954.41,5920.4
117086653,Troy Area SD,Bradford,1628.356,1932.113,7359.95,3853.94,260.55,11474.44,3.32,1438.86,12916.62,6570.43
117089003,Wyalusing Area SD,Bradford,1456.144,1707.614,7662.4,3849.73,235.47,11747.6,0,1645.7,13393.29,12079.1
122091002,Bensalem Township SD,Bucks,6915.226,7984.465,9391.01,4934.35,190.35,14515.71,0,1307.07,15822.78,11007.58
122091303,Bristol Borough SD,Bucks,1375.294,1605.289,9421.14,3237.18,203.99,12862.31,0,1729.18,14591.49,8622.56
122091352,Bristol Township SD,Bucks,7008.663,8214.098,10235.35,5197.78,165.71,15598.85,0,897.76,16496.61,10083.08
122092002,Centennial SD,Bucks,6345.943,7005.323,8706.39,4175.15,173.46,13055.01,0,1325.24,14380.25,9425.3
122092102,Central Bucks SD,Bucks,20605.817,23643.757,6937.89,3612.71,246.02,10796.63,0,2346.46,13143.08,7474.91
122092353,Council Rock SD,Bucks,12240.714,14249.51,9664.65,3866.15,106.99,13637.78,0,1924.17,15561.96,9764.54
122097203,Morrisville Borough SD,Bucks,975.74,1134.236,12468.63,4438.31,418.59,17325.53,0,1017.49,18343.02,12036.81
122097502,Neshaminy SD,Bucks,9411.692,10892.139,10217.99,4471.15,169.26,14858.4,63.66,1170.1,16092.16,10476.31
122097604,New Hope-Solebury SD,Bucks,1582.669,1844.164,10444.7,6608,334.21,17386.91,0,1990.93,19377.85,12700.29
122098003,Palisades SD,Bucks,1928.185,2254.397,9616.71,5985.04,199.91,15801.65,0,1851.27,17652.92,10761.21
122098103,Pennridge SD,Bucks,7472.681,8566.296,8195.63,3749.63,33.32,11978.58,0,2133.91,14112.49,8562.29
122098202,Pennsbury SD,Bucks,11532.971,13173.473,9327.77,4038.39,115.97,13482.12,0,1041.57,14523.69,10503.7
122098403,Quakertown Community SD,Bucks,5569.486,6290.734,8849.25,4199.39,128.13,13176.78,0,1162.37,14339.15,9540.08
104101252,Butler Area SD,Butler,8032.704,9199.468,6519.96,3218.57,171.44,9909.97,0,843.53,10753.5,6428.86
104103603,Karns City Area SD,Butler,1725.502,2029.392,6820.97,3425.72,227.41,10474.09,43.59,761.61,11279.3,6319.93
104105003,Mars Area SD,Butler,3154.184,3581.793,5803.31,3427.14,253.69,9484.14,0,1449.14,10933.28,6763.48
104105353,Moniteau SD,Butler,1669.525,1929.109,6257.28,3701.01,509.62,10467.91,0,833.75,11301.66,6167.68
104107903,Seneca Valley SD,Butler,7569.119,8585.139,7291.09,3205.39,195.32,10691.79,2.64,1244.95,11939.38,7571.76
104107503,Slippery Rock Area SD,Butler,2379.264,2802.839,6496.92,3144.84,175.38,9817.14,0,3708.43,13525.57,6409.92
104107803,South Butler County SD,Butler,2843.418,3307.055,6113.2,3612.31,50.35,9775.85,0,1456.11,11231.96,6274.41
108110603,Blacklick Valley SD,Cambria,684.749,805.468,7112.94,4133.69,441.02,11687.65,0,10.57,11698.23,7330.24
108111203,Cambria Heights SD,Cambria,1530.798,1818.564,7031.67,3532.65,267.06,10831.38,16.18,655.14,11502.7,6583.32
108111303,Central Cambria SD,Cambria,1829.404,2143.519,6710.47,3033.44,223.75,9967.66,0,505.17,10472.83,6277.75
108111403,Conemaugh Valley SD,Cambria,963.658,1119.981,6821.39,3487.77,313.13,10622.29,0,443.24,11065.54,6591.75
108112003,Ferndale Area SD,Cambria,854.203,999.468,6017.95,3878.76,251.54,10148.25,0,1037.42,11185.67,6093.09
108112203,Forest Hills SD,Cambria,2053.602,2418.323,6442.1,3434.34,340.43,10216.87,0,1189.71,11406.57,6231.82
108112502,Greater Johnstown SD,Cambria,3274.033,3785.746,7448.21,2943.32,296.2,10687.74,369.87,1280.64,12338.25,5883.56
108114503,Northern Cambria SD,Cambria,1256.396,1479.738,7793.91,3965.14,302.92,12061.96,0,852.08,12914.04,7167.65
108116003,Penn Cambria SD,Cambria,1726.467,2029.542,6696.29,3803.81,275.8,10775.89,0,1323.26,12099.15,6355.89
108116303,Portage Area SD,Cambria,981.281,1102.97,6862.52,3524.95,55.9,10443.36,0,1374.35,11817.71,7088.14
108116503,Richland SD,Cambria,1629.497,1881.034,5335.08,3517.59,470.25,9322.92,0,2186.03,11508.95,6198.98
108118503,Westmont Hilltop SD,Cambria,1747.869,2061.127,6062.07,3520.53,327.23,9909.83,3.09,492.48,10405.4,6649.98
109122703,Cameron County SD,Cameron,809.195,952.414,7715.73,3955.87,347.01,12018.61,0,1349.37,13367.98,7817.43
121135003,Jim Thorpe Area SD,Carbon,2378.557,2786.155,8163.56,4641.74,104.86,12910.17,219.54,2158.66,15288.37,8736.07
121135503,Lehighton Area SD,Carbon,2460.95,2875.735,8154.7,3638.17,65.06,11857.93,54.12,1117.26,13029.31,7666.64
121136503,Palmerton Area SD,Carbon,2136.64,2473.322,7929.83,3228.11,217.95,11375.89,34.32,810.05,12220.25,7306.94
121136603,Panther Valley SD,Carbon,1822.042,2049.09,7358.77,3012.83,129.22,10500.82,5.51,1085.81,11592.15,6388.05
121139004,Weatherly Area SD,Carbon,720.56,850.976,8605.38,4841.91,5.26,13452.54,0,1224.42,14676.96,9257.37
110141003,Bald Eagle Area SD,Centre,1929.829,2262.196,7320.38,4193.68,243.88,11757.94,6,1375.44,13139.38,7444.64
110141103,Bellefonte Area SD,Centre,2975.812,3495.124,7711.95,4166.92,51.8,11930.67,0,1280.14,13210.81,7747.73
110147003,Penns Valley Area SD,Centre,1621.307,1905.198,7653.03,4050.69,47.69,11751.4,0,1765.01,13516.41,7301.67
110148002,State College Area SD,Centre,7225.75,8512.201,8652.18,4574.23,95.99,13322.41,106.79,959.45,14388.64,9477.55
124150503,Avon Grove SD,Chester,6114.275,7032.414,7056.05,3214.38,204.42,10474.85,0,1275.82,11750.67,7238.02
124151902,Coatesville Area SD,Chester,8480.394,9851.136,10307.32,4793.38,6.52,15107.21,0,1741.27,16848.48,10330.88
124152003,Downingtown Area SD,Chester,12419.377,14184.468,7994.44,3702.43,87.04,11783.9,0,2841.73,14625.63,8350.08
124153503,Great Valley SD,Chester,4116.181,4693.566,9474.8,5457.18,358.58,15290.57,0,2261.43,17552,11097.33
124154003,Kennett Consolidated SD,Chester,4492.703,5115.571,8112.2,4626.47,214.31,12952.98,26.91,2118.08,15097.97,9081.63
124156503,Octorara Area SD,Chester,2780.124,3204.032,9385.98,4179.66,61.04,13626.68,0,1970.12,15596.8,9165.51
124156603,Owen J Roberts SD,Chester,5187.89,5917.704,7682.35,4840.18,207.82,12730.36,0,2374.56,15104.92,8958.36
124156703,Oxford Area SD,Chester,4347.493,5046.518,7054.55,3204.26,189.96,10448.77,0,1789.43,12238.2,7072.62
124157203,Phoenixville Area SD,Chester,3866.662,4372.641,11278.81,5248.64,293.86,16821.31,0,1764.89,18586.2,12347.17
124157802,Tredyffrin-Easttown SD,Chester,6396.859,7303.147,9113.63,5337.41,65.13,14516.17,0,1807.96,16324.13,10788.31
124158503,Unionville-Chadds Ford SD,Chester,4193.956,4851.279,8737.32,5133.38,289.64,14160.34,95.38,1572.44,15828.16,10077.55
124159002,West Chester Area SD,Chester,12493.92,14387.072,8472.92,4538.72,317.55,13329.19,31.21,2063.53,15423.93,9382.41
106160303,Allegheny-Clarion Valley SD,Clarion,889.282,1064.63,9053.01,4352.67,45.04,13450.72,0,1084.75,14535.47,6783.17
106161203,Clarion Area SD,Clarion,837.955,983.09,7413.45,4335.63,406.77,12155.85,1316.16,1024.23,14496.23,9107.3
106161703,Clarion-Limestone Area SD,Clarion,1072.547,1272.444,6763.53,3795.18,187.23,10745.93,0,425.36,11171.29,6426.73
106166503,Keystone SD,Clarion,1130.886,1332.045,7916.55,3861.83,201.47,11979.85,0,1103.94,13083.8,7182.05
106167504,North Clarion County SD,Clarion,683.273,796.848,7157.13,3529.15,135.07,10821.36,0,810.51,11631.87,6421.29
106168003,Redbank Valley SD,Clarion,1222.003,1440.98,8689.15,3455.89,262.25,12407.29,0,1729.16,14136.45,7140.84
106169003,Union SD,Clarion,653.437,782.071,9657.8,4545.6,376.97,14580.37,149.41,1153.86,15883.64,9229.35
110171003,Clearfield Area SD,Clearfield,2558.266,3039.515,7069.29,4116.14,151.96,11337.39,40.48,1211.37,12589.23,6707.69
110171803,Curwensville Area SD,Clearfield,1184.891,1398.424,6287.43,3451.02,260.84,9999.28,30.75,1429.93,11459.97,5919.35
106172003,Dubois Area SD,Clearfield,4357.165,5123.253,6960.3,3610.02,168.48,10738.8,0,717.94,11456.75,6383.4
110173003,Glendale SD,Clearfield,838.882,984.771,7845.89,4747.34,391.44,12984.67,0,5452.31,18436.98,7893.66
110173504,Harmony Area SD,Clearfield,384.113,445.634,8686.53,4949.02,231.79,13867.33,0,752.55,14619.88,7818.39
110175003,Moshannon Valley SD,Clearfield,971.079,1137.994,7276.53,3807.07,293.47,11377.07,59.38,1606.63,13043.08,6794.23
110177003,Philipsburg-Osceola Area SD,Clearfield,1967.263,2320.772,7479.09,4015.46,81.39,11575.94,34.84,5333.47,16944.25,7437.88
110179003,West Branch Area SD,Clearfield,1235.729,1459.06,6904.49,2916.25,213.8,10034.55,0,860.23,10894.77,6218.34
110183602,Keystone Central SD,Clinton,4135.569,4772.287,9384.93,4066.81,206.42,13658.16,10.49,1395.63,15064.28,8456.81
116191004,Benton Area SD,Columbia,751.555,884.616,7528.08,4668.07,289.47,12485.63,227.09,2895.28,15608,7712.84
116191103,Berwick Area SD,Columbia,3289.349,3908.378,7622.66,2953.25,78.38,10654.29,0,2152.81,12807.1,6652.16
116191203,Bloomsburg Area SD,Columbia,1780.922,2088.748,6628.09,3385.51,271.39,10284.99,0,1616.97,11901.96,6529.21
116191503,Central Columbia SD,Columbia,2124.933,2449.899,6170.05,3377.59,154.83,9702.47,0,1142.83,10845.3,6389.44
116195004,Millville Area SD,Columbia,802.103,930.874,7705.6,4374.39,277.89,12357.88,0,1329.53,13687.41,7868.91
116197503,Southern Columbia Area SD,Columbia,1526.021,1782.768,6794.67,3218.85,25.54,10039.06,0,974.96,11014.02,6287.63
105201033,Conneaut SD,Crawford,2581.558,3052.938,6880.93,4339.62,252.39,11472.94,4.71,1642.73,13120.37,6757.06
105201352,Crawford Central SD,Crawford,4057.522,4744.245,7301.97,3742.2,319.17,11363.34,0,1198.67,12562.02,7110.1
105204703,Penncrest SD,Crawford,3651.441,4326.612,8229.95,4640.51,345.92,13216.38,0,3563.39,16779.77,7226.38
115210503,Big Spring SD,Cumberland,2959.984,3492.605,7159.58,3865.74,213.32,11238.64,0,2318.9,13557.54,7107.55
115211003,Camp Hill SD,Cumberland,1198.566,1361.1,6715.18,3698.04,315.06,10728.28,0,1066.95,11795.23,7897.93
115211103,Carlisle Area SD,Cumberland,4883.035,5675.081,6959.79,3832.87,226.88,11019.55,8.24,2085.33,13113.11,7241.51
115211603,Cumberland Valley SD,Cumberland,7844.468,8996.506,6476.82,3677.4,71.86,10226.08,119.06,1608.04,11953.18,7074.72
115212503,East Pennsboro Area SD,Cumberland,2872.374,3339.352,6665.41,3082.15,198.25,9945.81,6.45,1268.96,11221.22,6661.79
115216503,Mechanicsburg Area SD,Cumberland,3698.455,4342.248,7438.16,3478.24,333.66,11250.06,3.23,1787.46,13040.75,7689.49
115218003,Shippensburg Area SD,Cumberland,3504.904,4110.919,7052.09,3132.25,149.8,10334.13,0,1057.23,11391.36,6543.36
115218303,South Middleton SD,Cumberland,2276.171,2683.539,7024.89,3866.69,192.89,11084.48,0,1556.31,12640.79,7680.57
115221402,Central Dauphin SD,Dauphin,11477.662,13136.446,7637.18,3584.76,74.3,11296.24,0,1505.68,12801.92,7533.88
115221753,Derry Township SD,Dauphin,3677.728,4229.407,6927.51,4127.8,96.81,11152.13,0,2286.04,13438.17,8008.05
115222504,Halifax Area SD,Dauphin,1230.872,1449.395,7845.04,4809.42,87.44,12741.91,10.78,3387.62,16140.3,8028.09
115222752,Harrisburg City SD,Dauphin,8009.315,9321.217,10627.93,4785.1,58.21,15471.23,0,1900.72,17371.94,8795.32
115224003,Lower Dauphin SD,Dauphin,3990.769,4572.107,7677.59,4314.9,180.45,12172.94,0,1403.77,13576.71,7774.84
115226003,Middletown Area SD,Dauphin,2429.599,2861.643,8396.09,4257.05,82.35,12735.49,2.07,2331.54,15069.09,8749.29
115226103,Millersburg Area SD,Dauphin,859.51,985.26,8477.1,3789.26,182.02,12448.39,0,1646.02,14094.41,8183.18
115228003,Steelton-Highspire SD,Dauphin,1284.341,1472.595,9437.65,4073.85,233.98,13745.48,5.61,2187.3,15938.38,8561.14
115228303,Susquehanna Township SD,Dauphin,3121.18,3621.631,7740.45,3527.89,290.03,11558.38,0,907.42,12465.8,7715.91
115229003,Upper Dauphin Area SD,Dauphin,1314.134,1507.146,7900.89,3838.41,173.32,11912.62,0,1325.84,13238.46,7674.68
125231232,Chester-Upland SD,Delaware,7366.129,8358.125,10608.72,3506.14,53.69,14168.56,0,1158.85,15327.4,7861.12
125231303,Chichester SD,Delaware,3474.173,4093.214,9736.81,4814.58,370.31,14921.71,0,2702.74,17624.45,10063.43
125234103,Garnet Valley SD,Delaware,4770.009,5435.258,9114.74,4121.61,564.28,13800.62,0,2458.84,16259.46,10030.54
125234502,Haverford Township SD,Delaware,5560.4,6322.607,8941.98,4569.56,247.07,13758.61,0,1589.42,15348.03,9711.65
125235103,Interboro SD,Delaware,3661.886,4328.117,9137.58,4460.15,213.62,13811.35,238.95,798.21,14848.51,9423.12
125235502,Marple Newtown SD,Delaware,3426.122,3972.773,9756.7,5923.57,268.01,15948.27,0,1245.96,17194.23,10460.68
125236903,Penn-Delco SD,Delaware,3428.042,3942.588,7260.04,3922.05,291.45,11473.54,0,1337.03,12810.56,7889.97
125237603,Radnor Township SD,Delaware,3701.441,4239.895,10712.17,5967.04,314.53,16993.73,0,2127.95,19121.69,12025.53
125237702,Ridley SD,Delaware,5889.367,6863.386,9305.06,3558.93,203.13,13067.12,0,1006.8,14073.91,9010.96
125237903,Rose Tree Media SD,Delaware,3828.172,4461.49,10914.95,6018.22,341.41,17274.58,0.03,2162.91,19437.51,11470.64
125238402,Southeast Delco SD,Delaware,4359.568,5089.45,9505.21,3327.32,134.18,12966.72,0,884.64,13851.36,7875.12
125238502,Springfield SD,Delaware,3584.516,4096.35,8383.97,4540.39,314.64,13239,0,2004.89,15243.89,9720.35
