AUN,district,county,adm,wadm,instruction,support,other,current,facilities,financing,total,"AIE per WADM"
106618603,Valley Grove SD,Venango,1006.825,1180.622,6259.74,3667.4,31.71,9958.85,320.56,2537.39,12816.8,6193.03
105628302,Warren County SD,Warren,5612.543,6636.423,6969.99,3603.09,45.55,10618.64,0,1008.09,11626.73,6350.56
101630504,Avella Area SD,Washington,710.93,841.01,7585.36,4041.61,250.95,11877.91,0,1944.28,13822.19,7811.36
101630903,Bentworth SD,Washington,1229.959,1408.316,7097.46,3491.28,298.18,10886.92,152.62,1825.84,12865.38,6538.75
101631003,Bethlehem-Center SD,Washington,1377.34,1610.263,6791.87,4585.33,238.62,11615.82,251.81,1612.82,13480.45,6448.8
101631203,Burgettstown Area SD,Washington,1581.68,1870.631,6168.92,2746.69,170.48,9086.08,15.9,8669.3,17771.29,5079.61
101631503,California Area SD,Washington,941.508,1103.316,7969.04,4038.07,313.76,12320.87,49.47,1305.39,13675.73,7233.12
101631703,Canon-McMillan SD,Washington,4769.062,5430.622,6220.32,3278.03,203.03,9701.38,40.66,1416.75,11158.79,6409.79
101631803,Charleroi SD,Washington,1683.61,1977.443,6842.96,3232.41,155.16,10230.53,0,1449.02,11679.55,6094.2
101631903,Chartiers-Houston SD,Washington,1175.163,1362.293,6029.38,3910.49,393.95,10333.83,5.49,1104.22,11443.54,6754.1
101632403,Fort Cherry SD,Washington,1217.287,1395.365,6686.33,3945.71,267.36,10899.4,0,1980.98,12880.39,6763.73
101633903,McGuffey SD,Washington,2125.855,2485.027,7251.06,3505.77,300.84,11057.67,0,1181.73,12239.4,6625.34
101636503,Peters Township SD,Washington,4398.71,5025.034,5365.01,3050.8,244.49,8660.3,0,1298.54,9958.85,6227.64
101637002,Ringgold SD,Washington,3413.955,3973.518,6115.1,3145.1,46.16,9306.36,0,1717.25,11023.61,5688.35
101638003,Trinity Area SD,Washington,3626.614,4180.214,5988.06,3303.15,227.7,9518.91,1.88,2922.95,12443.74,5975.91
101638803,Washington SD,Washington,1814.177,2142.991,8116.01,3442.46,323.25,11881.72,0,1683.65,13565.37,6832.61
119648303,Wallenpaupack Area SD,Wayne,4052.664,4822.393,7992.85,3907.35,395.99,12296.2,0,1482.94,13779.13,7382.33
119648703,Wayne Highlands SD,Wayne,3227.638,3821.398,7122.42,3884.94,247.66,11255.02,0,1168.84,12423.86,6751.65
119648903,Western Wayne SD,Wayne,2530.86,2885.81,7799.85,4314.63,314.09,12428.56,0,1234.84,13663.4,7021.04
107650603,Belle Vernon Area SD,Westmoreland,2916.75,3390.713,6403.54,3110.82,266.04,9780.39,95.87,654.33,10530.59,6171.47
107650703,Burrell SD,Westmoreland,2059.793,2386.491,5942.83,3494.45,200.53,9637.81,0,1265.92,10903.73,6274
107651603,Derry Area SD,Westmoreland,2541.542,3018.339,6350.72,3150.33,240.94,9741.99,0,1487.86,11229.85,6379.86
107652603,Franklin Regional SD,Westmoreland,3836.979,4520.354,6044.09,3354.36,61.79,9460.24,0,2220.21,11680.45,6609.13
107653102,Greater Latrobe SD,Westmoreland,4305.586,5106.421,5681.81,2933.57,50.53,8665.9,47.49,1767.11,10480.51,5772.58
107653203,Greensburg Salem SD,Westmoreland,3184.885,3682.611,6610.99,3347.28,58.07,10016.34,0,1207.14,11223.49,6254.91
107653802,Hempfield Area SD,Westmoreland,6577.964,7668.68,6655.9,3213.29,184.88,10054.08,0,1380.31,11434.39,6615.53
107654103,Jeannette City SD,Westmoreland,1332.73,1534.697,6732.28,3300.05,177.51,10209.83,22.94,5605.82,15838.59,6580.12
107654403,Kiski Area SD,Westmoreland,4310.359,5005.199,5919.48,2941.48,268.28,9129.24,0,858.36,9987.6,5915.37
107654903,Ligonier Valley SD,Westmoreland,2047.766,2421.844,6282.9,4103.41,226.96,10613.27,9.15,1319.87,11942.29,6538.39
107655803,Monessen City SD,Westmoreland,1002.829,1187.036,7717.66,3893.56,104.2,11715.42,3.2,1520.61,13239.23,6748.25
107655903,Mount Pleasant Area SD,Westmoreland,2414.45,2781.068,6612.72,3390.72,268.98,10272.41,0,1225.92,11498.33,6439.94
107656303,New Kensington-Arnold SD,Westmoreland,2345.932,2731.847,7226.51,3339.29,268.11,10833.91,0,1201.07,12034.98,6453.93
107656502,Norwin SD,Westmoreland,5380.737,6182.634,5338.38,2872.57,283.09,8494.03,0,1513.41,10007.44,5645.34
107657103,Penn-Trafford SD,Westmoreland,4528.242,5232.777,5515.62,3190.25,287.73,8993.6,0,6218.3,15211.9,6097.03
107657503,Southmoreland SD,Westmoreland,2227.25,2633.433,6143.89,3031.43,293.16,9468.48,2.04,1240.29,10710.81,5916.07
107658903,Yough SD,Westmoreland,2433.31,2814.236,5930.16,3005.9,229.62,9165.68,0,8847.78,18013.46,5434.26
119665003,Lackawanna Trail SD,Wyoming,1275.886,1512.119,8281.14,3987,320.58,12588.71,10.04,1090.76,13689.52,7680.45
118667503,Tunkhannock Area SD,Wyoming,3007.433,3565.244,7351.85,3870.19,250.86,11472.91,0,1236.93,12709.84,6953.57
112671303,Central York SD,York,5731.458,6664.563,6185.91,3060.63,134.19,9380.73,0,2139.54,11520.27,6456.32
112671603,Dallastown Area SD,York,6192.083,7107.224,7592.91,3113.41,202.5,10908.82,96.32,1639.49,12644.63,7869.79
112671803,Dover Area SD,York,3894.154,4556.854,6576.74,3274.89,195.84,10047.46,18.18,1246.06,11311.7,6806.6
112672203,Eastern York SD,York,2773.814,3258.514,7338.77,3037.33,262.25,10638.34,0,1788.63,12426.98,6896.47
112672803,Hanover Public SD,York,1701.147,1932.209,8391.95,3701.48,227.93,12321.36,0,1916.67,14238.03,8791.4
112674403,Northeastern York SD,York,3868.601,4510.327,6533.75,3267.26,119.02,9920.03,0,1665.79,11585.82,6649.62
115674603,Northern York County SD,York,3252.722,3727.417,5919.52,3153.06,312.3,9384.88,0,1112.02,10496.9,6289.09
112675503,Red Lion Area SD,York,6195.895,7110.777,6795.32,2803.53,60.02,9658.87,0,1288.35,10947.21,6619.57
112676203,South Eastern SD,York,3406.405,3901.327,6615.42,3343.3,65.3,10024.03,0,1696.36,11720.39,6787.44
112676403,South Western SD,York,4255.166,4938.301,5981.76,3313.02,156.21,9451,0.52,1258.54,10710.05,6413.77
112676503,Southern York County SD,York,3357.578,3875.935,6650.81,3707.65,149.68,10508.14,0,2210.83,12718.98,7080.89
112676703,Spring Grove Area SD,York,4076.887,4706.09,6050.22,3446.05,181.27,9677.53,0,2303.26,11980.79,6375.03
115219002,West Shore SD,York,8162.338,9417.411,6388.25,2925.2,135.34,9448.78,9.18,1035.02,10492.99,6313.06
112678503,West York Area SD,York,3466.316,3988.832,6422.61,2872.72,139.99,9435.32,0,2267.54,11702.86,6497.78
112679002,York City SD,York,7555.474,8759.58,7888.83,3214.59,44.89,11148.3,0,1553.33,12701.64,6440.04
112679403,York Suburban SD,York,2950.307,3356.605,8724.73,3506.78,166.39,12397.9,0,1574.97,13972.87,9099.95
