AUN,district,county,adm,wadm,instruction,support,other,current,facilities,financing,total,"AIE per WADM"
103029403,West Allegheny SD,Allegheny,3302.075,3759.915,6260.12,4394.99,333.32,10988.42,52.35,2267.56,13308.33,7525.29
103029553,West Jefferson Hills SD,Allegheny,2940.784,3396.125,6462.09,3329.67,284.75,10076.52,1.29,1244.62,11322.42,6957.01
103029603,West Mifflin Area SD,Allegheny,3253.311,3771.954,6524.79,3841.73,394.32,10760.85,6.03,1650.25,12417.13,7071.18
103029803,Wilkinsburg Borough SD,Allegheny,1655.421,1896.161,10677.11,5125.21,349.63,16151.95,0,670.21,16822.16,9682.6
103029902,Woodland Hills SD,Allegheny,5537.621,6540.642,8971.19,4089.53,282.69,13343.4,0,1159.17,14502.57,8053.64
128030603,Apollo-Ridge SD,Armstrong,1633.797,1891.83,7252.08,3016.5,44.22,10312.8,0,1162.97,11475.77,6812.93
128030852,Armstrong SD,Armstrong,6436.043,7440.625,7417.36,4037.01,230.4,11684.77,36.96,654.49,12376.22,7260.77
128033053,Freeport Area SD,Armstrong,2071.833,2423.177,5594.4,3288.95,135.87,9019.21,2.41,1330.8,10352.43,6155.05
128034503,Leechburg Area SD,Armstrong,876.91,1004.897,7985.45,3580.02,239.84,11805.31,0,1060.2,12865.51,8094.01
127040503,Aliquippa SD,Beaver,1353.602,1585.065,8399.33,5651.25,293.18,14343.75,397.09,616.67,15357.51,7827.14
127040703,Ambridge Area SD,Beaver,3038.536,3454.159,6114.71,3095.02,230.79,9440.52,0,1756.17,11196.69,6140.1
127041203,Beaver Area SD,Beaver,2132.825,2447.371,5337.6,3552.33,311.36,9201.3,4.9,1141.03,10347.23,6009.05
127041503,Big Beaver Falls Area SD,Beaver,1843.883,2185.283,6948.04,4069.58,391.43,11409.04,137.81,1178.85,12725.7,6764.43
127041603,Blackhawk SD,Beaver,2779.507,3216.322,6196.81,3173.17,233.67,9603.65,0,421.52,10025.17,6516.35
127041903,Center Area SD,Beaver,1940.52,2260.499,5951.26,3050.26,292.81,9294.33,0,1116.7,10411.03,6320.13
127042853,Freedom Area SD,Beaver,1689.508,1951.401,5963.45,3166.8,308.86,9439.11,69.57,1508.5,11017.18,5873.65
127044103,Hopewell Area SD,Beaver,2750.28,3214.148,6003.98,3079.92,288.28,9372.18,0,1316.69,10688.87,6152.55
127045303,Midland Borough SD,Beaver,434.824,501.407,6883.99,3857.95,125.93,10867.87,420.31,432.55,11720.73,6408.66
127045453,Monaca SD,Beaver,775.742,910.754,7267.41,2639.97,231.99,10139.37,41.37,923.77,11104.51,6707.22
127045653,New Brighton Area SD,Beaver,1842.2,2112.349,5846.45,3124.98,210.34,9181.76,0,1232.1,10413.86,5976.66
127045853,Riverside Beaver County SD,Beaver,1808.952,2154.553,6089.77,3613.88,237.67,9941.32,0,1066.5,11007.82,6109.9
127046903,Rochester Area SD,Beaver,1061.507,1262.505,7542.89,3278.9,236.41,11058.2,0,857.61,11915.81,6905.68
127047404,South Side Area SD,Beaver,1328.348,1531.08,8377.8,4291.45,354.22,13023.47,0,2190.91,15214.39,8852.22
127049303,Western Beaver County SD,Beaver,856.294,1006.889,7754.96,4028.24,167.04,11950.24,0,419.39,12369.63,7131.69
108051003,Bedford Area SD,Bedford,2376.637,2785.335,5462.26,3324.25,186.57,8973.08,0,1132.51,10105.59,5157.65
108051503,Chestnut Ridge SD,Bedford,1773.974,2089.351,5188.05,3403.19,223.79,8815.03,0,946.47,9761.5,4924.99
108053003,Everett Area SD,Bedford,1551.267,1822.387,6145.15,3232.72,183.15,9561.02,0,617.36,10178.37,5726.61
108056004,Northern Bedford County SD,Bedford,1123.811,1317.645,5817.41,3166.06,168.45,9151.91,253.85,266.95,9672.71,5709.73
108058003,Tussey Mountain SD,Bedford,1196.776,1410.329,6441.09,3773.19,189.39,10403.67,355.47,463.98,11223.12,5784.53
114060503,Antietam SD,Berks,1129.431,1330.281,6410.56,2982.68,255.31,9648.55,0,1713.72,11362.27,6682
114060753,Boyertown Area SD,Berks,7146.509,8135.273,5927.87,3612.66,146.06,9686.59,30.32,1138.98,10855.88,6418.37
114060853,Brandywine Heights Area SD,Berks,1943.078,2248.458,6888.34,3918.69,278.29,11085.32,10.73,1947.28,13043.33,7501.86
114061103,Conrad Weiser Area SD,Berks,2995.469,3463.088,6588.48,3138.44,97.19,9824.12,0,2316.08,12140.19,6456.32
114061503,Daniel Boone Area SD,Berks,3912.933,4576.543,5623.95,3170.52,200.69,8995.15,0,1917.81,10912.96,5973.55
114062003,Exeter Township SD,Berks,4403.99,5077.357,6578.37,2940.88,227.88,9747.13,287.17,3813.84,13848.14,7059.89
114062503,Fleetwood Area SD,Berks,2713.871,3155.375,5914.53,3439.9,28.42,9382.85,0,2366.03,11748.88,6368.34
114063003,Governor Mifflin SD,Berks,4297.008,4947.972,6040.98,3778.98,180.79,10000.76,467.66,1580.91,12049.32,7104.69
114063503,Hamburg Area SD,Berks,2692.978,3179.939,6078.92,2927.6,29.29,9035.81,11.77,1692.85,10740.43,6038.06
114064003,Kutztown Area SD,Berks,1719.479,1976.881,8053.31,4108.8,286.52,12448.63,0,1406.78,13855.42,8668.49
114065503,Muhlenberg SD,Berks,3369.227,3895.003,6313.4,3277.98,345.62,9937,0,2317.05,12254.04,7026.45
114066503,Oley Valley SD,Berks,2074.2,2407.444,6453.71,3633.06,183.26,10270.03,7.19,2643.7,12920.92,6869.33
114067002,Reading SD,Berks,18286.518,20359.858,5424.25,2599.45,90.92,8114.62,5.66,938.17,9058.45,4527.59
114067503,Schuylkill Valley SD,Berks,2018.429,2384.895,8029.97,3254.92,404.79,11689.68,0,1764.41,13454.09,7780.28
114068003,Tulpehocken Area SD,Berks,1709.552,1978.734,7876.61,3888.53,258.39,12023.53,36.24,1195.03,13254.8,8259.78
114068103,Twin Valley SD,Berks,3532.906,4123.59,6788.23,3284.36,274.09,10346.68,58.77,1534.58,11940.03,6963.59
114069103,Wilson SD,Berks,5714.455,6534.19,6159.44,3272.44,248.48,9680.36,0,2105.8,11786.16,6956.68
114069353,Wyomissing Area SD,Berks,1909.034,2250.148,7294.98,4296.42,129.58,11720.98,0,2234.87,13955.84,8708.24
108070502,Altoona Area SD,Blair,8253.766,9660.113,5929,3023.47,179.07,9131.54,7.77,897.29,10036.6,5308.01
108071003,Bellwood-Antis SD,Blair,1362.697,1562.188,5647.52,3326.51,206.33,9180.36,0,827.88,10008.24,6064.74
108071504,Claysburg-Kimmel SD,Blair,940.541,1097.019,5750.27,3078.67,86.23,8915.17,0,3005.27,11920.44,5623.55
108073503,Hollidaysburg Area SD,Blair,3662.949,4337.108,6375.12,3194.48,54.62,9624.22,0,1204.17,10828.39,6312.82
108077503,Spring Cove SD,Blair,1911.373,2267.944,5740.64,3085.45,173.37,8999.46,21.79,948.93,9970.18,5613.6
108078003,Tyrone Area SD,Blair,1871.024,2208.869,5531.68,3667.51,67.91,9267.1,50.29,1185.13,10502.52,5281.94
108079004,Williamsburg Community SD,Blair,564.665,665.124,6587.91,3935.07,346.01,10868.98,0,1150.07,12019.05,6834.87
117080503,Athens Area SD,Bradford,2425.439,2856.795,6707.66,3330.7,150.36,10188.72,0,1155.63,11344.36,6273.74
117081003,Canton Area SD,Bradford,1116.52,1314.267,7207.89,3459.36,314.88,10982.12,0,1514.14,12496.26,6472.08
117083004,Northeast Bradford SD,Bradford,906.029,1058.815,6826.94,3464.11,186.21,10477.26,9.38,1082.25,11568.89,6411.95
117086003,Sayre Area SD,Bradford,1236.562,1429.894,6328.97,3423.8,436.81,10189.58,3.38,578.83,10771.79,6791.97
117086503,Towanda Area SD,Bradford,1748.772,2044.937,6264.56,3391.92,295.74,9952.22,60.12,1179.77,11192.11,5818.62
117086653,Troy Area SD,Bradford,1715.341,2037.285,6549.64,3354.04,233.43,10137.11,14.98,1372.04,11524.13,5903.28
117089003,Wyalusing Area SD,Bradford,1453.327,1706.911,6433.77,3543.63,202.71,10180.11,0,377.64,10557.75,6229.3
122091002,Bensalem Township SD,Bucks,6805.574,7838.501,8802.68,4785.25,177.48,13765.42,0,1181.77,14947.19,9685.87
122091303,Bristol Borough SD,Bucks,1320.842,1562.8,8883.69,3106.17,313.65,12303.51,223.71,489.38,13016.6,8112.06
122091352,Bristol Township SD,Bucks,7199.832,8507.089,9021.88,4587.95,165.75,13775.58,0,1359.74,15135.33,8862.07
122092002,Centennial SD,Bucks,6274.307,7175.799,7733.79,4166.75,167.16,12067.7,0,500.49,12568.19,8160.02
122092102,Central Bucks SD,Bucks,20411.709,23266.735,6289.87,3421.64,244.34,9955.84,0,2370.7,12326.54,6937.95
122092353,Council Rock SD,Bucks,12751.921,14780.996,8811.68,3778.76,71.49,12661.92,0,1210.36,13872.28,9126.26
122097203,Morrisville Borough SD,Bucks,985.475,1160.194,11931.83,4513.71,416.8,16862.34,0,3212.59,20074.92,11379.26
122097502,Neshaminy SD,Bucks,9687.592,11264.187,10057.47,4424.04,191.86,14673.37,54.57,1117.27,15845.21,10345.16
122097604,New Hope-Solebury SD,Bucks,1519.766,1775.719,9604.18,6416.47,295.91,16316.55,138.29,4056.84,20511.67,11645.03
122098003,Palisades SD,Bucks,2121.033,2475.51,8262.29,5030.25,140.29,13432.82,31.79,1315.52,14780.14,9231.68
122098103,Pennridge SD,Bucks,7432.293,8524.194,7212.54,3571.15,28.19,10811.87,0,2203.7,13015.57,7698.85
122098202,Pennsbury SD,Bucks,11969.889,13751.359,8502.46,3798.72,112.91,12414.09,41.65,888.35,13344.09,9513.06
122098403,Quakertown Community SD,Bucks,5601.318,6372.386,8182.29,4436.48,182.4,12801.17,0,1309.78,14110.95,9305.58
104101252,Butler Area SD,Butler,8352.306,9545.726,5866.05,2727.49,142.84,8736.39,0,848.03,9584.42,5511.23
104103603,Karns City Area SD,Butler,1845.371,2166.005,6364.2,3142.66,206.91,9713.77,41.36,765.58,10520.71,6010.26
104105003,Mars Area SD,Butler,3065.854,3476.333,5127.87,2935.03,250.45,8313.36,0,1345.68,9659.04,5885.09
104105353,Moniteau SD,Butler,1842.647,2150.501,4920.19,3087.92,337.03,8345.15,0,1089.59,9434.74,4883.2
104107903,Seneca Valley SD,Butler,7708.044,8714.278,6165.93,2764.48,170.5,9100.91,16.41,1241.73,10359.06,6273.82
104107503,Slippery Rock Area SD,Butler,2484.362,2944.155,5723.94,2726.35,123.79,8574.09,0,1143.58,9717.67,5499.09
104107803,South Butler County SD,Butler,2945.794,3413.277,5119.72,3084.45,40,8244.17,0,1383.27,9627.44,5639.89
108110603,Blacklick Valley SD,Cambria,703.795,831.775,6712.8,3678.84,355.07,10746.72,0,57.23,10803.95,6647.27
108111203,Cambria Heights SD,Cambria,1512.356,1782.782,7010.14,3268.12,239.83,10518.1,95.73,786.77,11400.6,6476.24
108111303,Central Cambria SD,Cambria,1856.236,2189.126,6084.42,2937.6,196.66,9218.68,0,566.93,9785.61,5580.43
108111403,Conemaugh Valley SD,Cambria,1000.692,1140.332,5584.78,3278.36,247.62,9110.76,0,1489.75,10600.51,5943.15
108112003,Ferndale Area SD,Cambria,860.101,978.234,6004.63,3464.67,223.75,9693.06,0,949.09,10642.15,6240.88
108112203,Forest Hills SD,Cambria,2263.788,2693.305,5861.75,3145.66,261.82,9269.22,0,1254.78,10524,5672.17
108112502,Greater Johnstown SD,Cambria,3209.792,3767.13,6848.37,2949.38,221.94,10019.69,41.63,1609.48,11670.8,5283.6
108114503,Northern Cambria SD,Cambria,1262.553,1487.325,6926.36,3519.91,261.29,10707.56,0,862.05,11569.61,6418.21
108116003,Penn Cambria SD,Cambria,1794.633,2119.307,6304.39,3553.69,267.22,10125.31,0,967.12,11092.42,5683.18
108116303,Portage Area SD,Cambria,999.653,1139.55,6564.17,3237.96,45.71,9847.84,274.36,857.16,10979.36,6693.57
108116503,Richland SD,Cambria,1626.731,1868.758,5469.77,3301.96,484.28,9256.01,0,2846.54,12102.55,6217.45
108118503,Westmont Hilltop SD,Cambria,1758.311,2018.852,5204.41,3038.99,329.56,8572.96,18.65,555.13,9146.74,6017.16
109122703,Cameron County SD,Cameron,878.873,1044.379,6582.93,3475.13,295.69,10353.76,0,1034.59,11388.35,6889.52
121135003,Jim Thorpe Area SD,Carbon,2213.687,2595.897,6881.88,4102.11,245.46,11229.45,130.03,1448.71,12808.18,7397.63
121135503,Lehighton Area SD,Carbon,2563.359,3024.051,7480.62,3081.42,224.03,10786.06,72.88,1029.29,11888.23,7344.15
121136503,Palmerton Area SD,Carbon,2060.449,2349.198,6894.19,2730.47,184.61,9809.27,0,639.33,10448.6,9128.5
121136603,Panther Valley SD,Carbon,1775.017,2006.042,6774.66,3102.56,225.6,10102.82,17.09,10644.6,20764.52,6634.47
121139004,Weatherly Area SD,Carbon,784.688,928.545,7496.98,4473.67,3.86,11974.5,0,1130.72,13105.22,7796.94
110141003,Bald Eagle Area SD,Centre,2000.367,2360.475,6748.72,3716.4,169.52,10634.64,34.45,1229.94,11899.04,6635.85
110141103,Bellefonte Area SD,Centre,3063.015,3632.326,6686.69,3493.73,51.84,10232.25,0,1047.75,11280,6634.11
110147003,Penns Valley Area SD,Centre,1674.556,1971.853,6492.55,4222.35,70.77,10785.66,0,7749.42,18535.09,6532.17
110148002,State College Area SD,Centre,7425.378,8780.162,7388.32,4092.45,83.41,11564.18,1.67,1622.1,13187.95,8019.62
124150503,Avon Grove SD,Chester,5897.641,6753.123,5578.9,3109,207.38,8895.28,0,1295.81,10191.09,6048.45
124151902,Coatesville Area SD,Chester,8416.382,9822.438,9334.5,4541.75,3.08,13879.32,0,2599.06,16478.38,9542.63
124152003,Downingtown Area SD,Chester,12066.745,13724.463,7175.78,3318.56,53.9,10548.24,0,3125.58,13673.82,7577.46
124153503,Great Valley SD,Chester,4101.433,4666.695,8129.18,5215.23,370.03,13714.44,0,2975.51,16689.95,9895.44
124154003,Kennett Consolidated SD,Chester,4297.195,4881.352,7204.9,4354.66,207.01,11766.58,16.37,2329.57,14112.52,8100.76
124156503,Octorara Area SD,Chester,2772.141,3196.654,7805.91,3787.55,192.86,11786.32,0,1638.94,13425.26,7716.39
124156603,Owen J Roberts SD,Chester,4832.824,5487.62,6507.28,4691.02,197.44,11395.74,0,3829.7,15225.44,7978.95
124156703,Oxford Area SD,Chester,4019.293,4598.431,6596.01,2960.94,181.7,9738.64,0,1782.98,11521.62,6407.6
124157203,Phoenixville Area SD,Chester,3785.256,4348.083,9808.99,4745.37,252.27,14806.63,0,1957.47,16764.1,10640.2
124157802,Tredyffrin-Easttown SD,Chester,6072.91,6954.658,8071.99,4679.47,259.93,13011.39,0,1070.66,14082.04,9462.1
124158503,Unionville-Chadds Ford SD,Chester,4143.206,4788.244,7600.83,4766.65,219.2,12586.68,0,2094.42,14681.1,8826.31
124159002,West Chester Area SD,Chester,12352.833,14169.814,7747.56,4311.59,304.49,12363.64,21.85,1728.81,14114.3,8637.89
106160303,Allegheny-Clarion Valley SD,Clarion,943.915,1100.172,7521.87,3775.98,48.19,11346.04,0,1499.41,12845.46,6435.86
106161203,Clarion Area SD,Clarion,937.629,1105.104,6229.17,3423.87,315.33,9968.37,16.33,883.53,10868.23,6706.49
106161703,Clarion-Limestone Area SD,Clarion,1097.669,1290.103,6240.58,3400.06,197.92,9838.56,0,746.89,10585.45,6135.33
106166503,Keystone SD,Clarion,1212.323,1416.729,6767.91,3314.02,199.5,10281.43,0,767.27,11048.71,6574.37
106167504,North Clarion County SD,Clarion,698.734,799.698,6420.56,3262.52,132.01,9815.09,1.57,643.07,10459.73,6074.71
106168003,Redbank Valley SD,Clarion,1318.67,1559.938,6741.65,3154.87,221.21,10117.73,937.78,610.55,11666.06,6898.94
106169003,Union SD,Clarion,761.919,887.898,7116.72,3548.1,313.81,10978.63,4961.05,827.09,16766.77,11296.77
110171003,Clearfield Area SD,Clearfield,2763.643,3283.189,6298.57,3424.95,121.57,9845.09,0,1416.11,11261.2,5760.57
110171803,Curwensville Area SD,Clearfield,1214.116,1420.898,6127.52,3135.55,260.67,9523.74,642.99,900.95,11067.68,6386.36
106172003,Dubois Area SD,Clearfield,4452.403,5262.138,6050.81,3477.19,146.97,9674.98,0,1126.72,10801.7,5950.64
110173003,Glendale SD,Clearfield,879.816,1035.72,6758.47,3902.64,204.22,10865.34,0,922.43,11787.77,6713.11
110173504,Harmony Area SD,Clearfield,364.658,417.659,8234.79,4796.48,235.82,13267.08,0,7127.82,20394.9,7362.93
110175003,Moshannon Valley SD,Clearfield,1092.423,1304.365,6005.75,3159.42,193.88,9359.06,0,2078.56,11437.62,5473.24
110177003,Philipsburg-Osceola Area SD,Clearfield,2065.61,2424.901,6183.25,3595.01,43.46,9821.72,1.14,2313.25,12136.11,5933.3
110179003,West Branch Area SD,Clearfield,1336.575,1517.956,6065.64,2590.12,162.79,8818.55,0,742.52,9561.07,5652.33
110183602,Keystone Central SD,Clinton,4839.975,5704.137,7362.6,3261.48,156.94,10781.03,0,1122.9,11903.93,6709.24
116191004,Benton Area SD,Columbia,816,965.688,6206.31,3472.71,188.29,9867.31,8.73,1214.3,11090.34,6074.08
116191103,Berwick Area SD,Columbia,3438.072,4076.489,6697.76,2594.51,87.86,9380.13,17.32,1083.62,10481.07,5828.17
116191203,Bloomsburg Area SD,Columbia,1800.529,2110.928,6274.05,3038.16,274.88,9587.09,0,1127.02,10714.12,6305.4
116191503,Central Columbia SD,Columbia,2222.188,2578.734,5617.15,3045.37,220.09,8882.61,0,1078.39,9961,5796.27
116195004,Millville Area SD,Columbia,789.946,927.105,7183.41,3991.99,254.99,11430.39,1.03,1693.29,13124.7,7357.58
116197503,Southern Columbia Area SD,Columbia,1520.423,1787.961,6050.83,2850.43,55.34,8956.61,0,1142.89,10099.51,5459.48
105201033,Conneaut SD,Crawford,2777.752,3299.225,6109.3,3598.7,235.18,9943.18,2.75,1386.05,11331.98,5954.29
105201352,Crawford Central SD,Crawford,4123.988,4850.805,6839.65,4161.93,273.41,11274.98,0,952.15,12227.14,6328.26
105204703,Penncrest SD,Crawford,3967.193,4684.586,6512.85,3271.71,326.6,10111.16,478.47,823.87,11413.5,6114
115210503,Big Spring SD,Cumberland,3109.567,3568.398,6269.98,3350.53,143.48,9763.99,0,1571.24,11335.23,6266.1
115211003,Camp Hill SD,Cumberland,1165.413,1335.738,6769.55,3756.17,302.62,10828.34,0,934.77,11763.12,7950.59
115211103,Carlisle Area SD,Cumberland,4895.673,5700.105,6105.59,3542.21,196.41,9844.21,5.25,1929.12,11778.59,6442.65
115211603,Cumberland Valley SD,Cumberland,7764.675,8915.176,5760.33,3110.81,68.22,8939.35,45.44,2043.87,11028.67,6056.36
115212503,East Pennsboro Area SD,Cumberland,2927.902,3422.041,5909.53,2879.13,171.15,8959.81,69.49,1447.64,10476.94,6164.17
115216503,Mechanicsburg Area SD,Cumberland,3742.957,4288.633,6206.9,3193.97,324.65,9725.52,9.29,1481.42,11216.23,6776.74
115218003,Shippensburg Area SD,Cumberland,3435.661,3921.918,6068.9,2626.35,136.67,8831.92,0,931.86,9763.78,5807.07
115218303,South Middleton SD,Cumberland,2279.469,2691.157,5734.69,3220.4,149.15,9104.24,0,1770.47,10874.71,6230.44
115221402,Central Dauphin SD,Dauphin,11766.239,13558.13,6661.53,3270.07,57.78,9989.37,0,1771.23,11760.61,6615.79
115221753,Derry Township SD,Dauphin,3614.999,4151.998,6436.47,4310.33,103.98,10850.79,0,1867.42,12718.21,7557.18
115222504,Halifax Area SD,Dauphin,1246.637,1462.269,7019.58,4323.14,67.53,11410.25,0,888.91,12299.17,7300.89
115222752,Harrisburg City SD,Dauphin,8290.964,9710.318,9063.88,4448.03,47.6,13559.52,1.34,2011.29,15572.14,8126.57
115224003,Lower Dauphin SD,Dauphin,4111.85,4746.871,6613.48,3125.76,159.15,9898.39,0,1407.22,11305.61,6561.95
115226003,Middletown Area SD,Dauphin,2514.152,2917.497,7296.86,3865.37,59.75,11221.97,0,2177.21,13399.18,7546.29
115226103,Millersburg Area SD,Dauphin,975.029,1111.525,6806.77,3022.39,130.89,9960.05,46.99,1490.77,11497.81,6778.29
115228003,Steelton-Highspire SD,Dauphin,1327.364,1511.637,7844.71,3689.77,252.73,11787.21,4.44,786.35,12578,7345.21
115228303,Susquehanna Township SD,Dauphin,3267.016,3774.056,6712.97,2937.1,232.52,9882.6,0,1323.76,11206.36,6630.17
115229003,Upper Dauphin Area SD,Dauphin,1316.664,1503.21,7146.81,3404.35,162.73,10713.89,0,1412.4,12126.3,6976.5
125231232,Chester-Upland SD,Delaware,7185.565,8309.315,8440.83,2882.16,52.77,11375.77,0,696.92,12072.68,6346.17
125231303,Chichester SD,Delaware,3598.804,4270.213,8200.92,4232.58,299.57,12733.08,0,2326.15,15059.22,8542.73
125234103,Garnet Valley SD,Delaware,4635.469,5247.605,7687.6,3918.51,531.73,12137.84,0,2182.56,14320.4,8911.08
125234502,Haverford Township SD,Delaware,5636.016,6467.959,7521.06,3978.22,236.5,11735.78,0,1128.98,12864.75,8186.65
125235103,Interboro SD,Delaware,3934.063,4664.47,7272.52,3760.19,169.57,11202.28,0,799.61,12001.89,7586.46
125235502,Marple Newtown SD,Delaware,3603.597,4170.742,8745.33,4974.95,289.97,14010.25,0,1837.69,15847.94,9797.17
125236903,Penn-Delco SD,Delaware,3414.446,3937.751,6692.87,4068.44,244.99,11006.3,0,1259.83,12266.14,7535.42
125237603,Radnor Township SD,Delaware,3674.497,4218.241,9836.3,5848.34,299.82,15984.46,0,1808.63,17793.09,11481.77
125237702,Ridley SD,Delaware,5951.983,6948.249,7884.02,3053.79,200.72,11138.53,0,1231.99,12370.52,7658.83
125237903,Rose Tree Media SD,Delaware,3990.609,4611.111,9301.11,5497.26,286.71,15085.08,2.92,2095.75,17183.75,10763.22
125238402,Southeast Delco SD,Delaware,4076.734,4660.36,7781.63,3014.73,138.09,10934.45,0,1989.53,12923.98,6983.7
