AUN,district,county,adm,wadm,instruction,support,other,current,facilities,financing,total,"AIE per WADM"
103028203,Riverview SD,Allegheny,1065.127,1254.958,8830.19,5421.98,577.61,14829.79,364.29,1100.84,16294.92,10192.09
103028302,Shaler Area SD,Allegheny,4908.415,5802.995,7929.31,4461.97,328.5,12719.78,32.34,1383.24,14135.36,8315.47
103028653,South Allegheny SD,Allegheny,1650.943,1936.889,6870.06,3523.05,290.47,10683.58,17.92,820.54,11522.04,6770.15
103028703,South Fayette Township SD,Allegheny,2579.355,2874.961,6241.5,4410.76,408.53,11060.79,0,2399.78,13460.57,7486.08
103028753,South Park SD,Allegheny,2108.681,2431.671,6768.56,3845.17,348.4,10962.13,0,2264.4,13226.53,7301.3
103028833,Steel Valley SD,Allegheny,2022.216,2378.293,7425.26,3686.85,203.42,11315.54,0,767.94,12083.48,7426.53
103028853,Sto-Rox SD,Allegheny,1718.843,1975.758,7889.85,4675.38,108.88,12674.11,421.67,9205.69,22301.47,7982.28
103029203,Upper Saint Clair SD,Allegheny,4186.116,4808.169,8002.74,4873.84,301.56,13178.14,0,3844.56,17022.7,8734.32
103029403,West Allegheny SD,Allegheny,3330.919,3804.942,7515.32,4890.65,462.41,12868.38,61.6,2252.87,15182.85,8842.65
103029553,West Jefferson Hills SD,Allegheny,2845.076,3253.763,6704.73,4153.13,360.06,11217.92,0,1121.82,12339.73,7616.06
103029603,West Mifflin Area SD,Allegheny,2895.766,3424.936,7947.69,4103.06,336.9,12387.66,-34.09,1451.04,13804.61,7525.67
103029803,Wilkinsburg Borough SD,Allegheny,1423.102,1633.217,13088.04,5609.77,186.88,18884.69,164.9,523.26,19572.85,12552.64
103029902,Woodland Hills SD,Allegheny,5102.183,5944.947,9667.46,4154.73,314.38,14136.57,4.9,1263.12,15404.6,8903.66
128030603,Apollo-Ridge SD,Armstrong,1441.618,1708.443,7996.12,3745.13,292.16,12033.41,0,1128.44,13161.86,7443.87
128030852,Armstrong SD,Armstrong,5795.974,6651.83,8901.64,4160.05,299.32,13361.02,50.99,1299.97,14711.98,8324.28
128033053,Freeport Area SD,Armstrong,2013.054,2365.737,6514.53,3830.04,241.6,10586.17,0,1548.96,12135.14,7095.83
128034503,Leechburg Area SD,Armstrong,847.93,974.315,8287.94,3920.02,388.27,12596.24,0,1114.02,13710.26,8676.21
127040503,Aliquippa SD,Beaver,1297.292,1437.669,7825.03,4587.61,355.73,12768.37,270.01,2250.53,15288.91,7669.59
127040703,Ambridge Area SD,Beaver,2921.65,3385.25,7200.9,3450.26,232.45,10883.61,0,1910.95,12794.56,6824.04
127041203,Beaver Area SD,Beaver,2127.256,2449.576,6157.49,3750.1,309.72,10217.31,0.71,1343.98,11562,6624.35
127041503,Big Beaver Falls Area SD,Beaver,1772.645,2048.677,7408.43,4407.45,370.43,12186.31,38.65,1149.39,13374.34,7324.12
127041603,Blackhawk SD,Beaver,2571.811,2973.941,6785.39,3713.02,379.07,10877.47,0,827.26,11704.73,7170.78
127042003,Central Valley SD,Beaver,2437.129,2805.148,6970.29,3654.03,322.04,10946.36,0,939.79,11886.15,7231.86
127042853,Freedom Area SD,Beaver,1598.893,1880.49,6421.35,3537.38,310.83,10269.57,38.17,1094.33,11402.08,6779.1
127044103,Hopewell Area SD,Beaver,2460.842,2926.081,7148.38,3904.48,338.86,11391.71,0.88,2206,13598.59,7326.29
127045303,Midland Borough SD,Beaver,451.97,512.152,7838.8,3030.55,104.42,10973.77,0,362.46,11336.22,7276.27
127045653,New Brighton Area SD,Beaver,1676.486,1975.315,6944.08,3643.5,336.23,10923.81,217.55,965.15,12106.5,6599.79
127045853,Riverside Beaver County SD,Beaver,1623.997,1917.215,7118.93,4119.11,285.29,11523.34,0,1189.18,12712.52,7320.27
127046903,Rochester Area SD,Beaver,929.406,1089.384,8878.05,3982.08,289.27,13149.4,0,1164.27,14313.67,8608.29
127047404,South Side Area SD,Beaver,1225.606,1437.766,9876.45,5455.92,497.37,15829.74,0,1193.29,17023.03,10401
127049303,Western Beaver County SD,Beaver,801.999,945.636,8608.96,4706.39,292.73,13608.08,162.57,683.84,14454.5,8777.48
108051003,Bedford Area SD,Bedford,2234.595,2638.381,7017.09,3680.33,184.02,10881.44,0,918.94,11800.38,6632.18
108051503,Chestnut Ridge SD,Bedford,1599.555,1870.099,5961.63,3667.25,276.65,9905.52,0,973.27,10878.8,5689.42
108053003,Everett Area SD,Bedford,1434.492,1693.647,7125.35,3876.67,261.56,11263.58,0,1082.08,12345.66,6509.61
108056004,Northern Bedford County SD,Bedford,1098.448,1256.499,6745.5,3574.13,300.52,10620.14,6.8,464.7,11091.64,6681.58
108058003,Tussey Mountain SD,Bedford,1151.988,1312.343,7196.06,4081.5,269.72,11547.27,57.26,1515.54,13120.07,7217.09
114060503,Antietam SD,Berks,1059.182,1232.479,7389.32,4211.47,328.51,11929.3,17.15,10162.12,22108.56,8358.88
114060753,Boyertown Area SD,Berks,7369.067,8376.351,7063.37,3632.79,158.58,10854.73,0,938.69,11793.42,7382.21
114060853,Brandywine Heights Area SD,Berks,1688.028,2002.946,8628.26,4598.32,304.83,13531.41,0,2248.44,15779.85,8982.56
114061103,Conrad Weiser Area SD,Berks,2883.051,3419.795,8283.19,3718.39,256.66,12258.23,0,1807.15,14065.38,7599.33
114061503,Daniel Boone Area SD,Berks,3903.308,4452.135,7019.27,3614.05,162.23,10795.55,0,1785.7,12581.24,7376.17
114062003,Exeter Township SD,Berks,4351.407,5046.69,8261.68,3518.28,290.59,12070.56,42.7,6071.54,18184.8,8569.58
114062503,Fleetwood Area SD,Berks,2726.932,3196.778,7184.68,3729.96,218.25,11132.89,0,2120.97,13253.86,7539.23
114063003,Governor Mifflin SD,Berks,4156.34,4857.749,7625.34,3926.81,337.42,11889.57,0.56,1573.23,13463.37,8132.66
114063503,Hamburg Area SD,Berks,2458.51,2891.151,7447.89,4032.07,266.51,11746.47,0,2338.93,14085.4,7856.25
114064003,Kutztown Area SD,Berks,1515.71,1794.519,10231.36,5481.17,343.2,16055.74,0,2196.09,18251.83,10913.33
114065503,Muhlenberg SD,Berks,3593.756,4257.26,6871.73,3323.8,325.53,10521.06,0,1795.28,12316.34,7155.76
114066503,Oley Valley SD,Berks,1858.945,2141.546,8565.53,4258.04,351.56,13175.12,0,1673.61,14848.73,8909.22
114067002,Reading SD,Berks,18487.688,21025.729,6714.28,3743.48,157.26,10615.02,49.71,1412.85,12077.58,6781.65
114067503,Schuylkill Valley SD,Berks,1961.882,2305.093,9081.46,4300.17,524.36,13905.99,0,2083.45,15989.45,9413.85
114068003,Tulpehocken Area SD,Berks,1543.564,1825.075,9401.66,5004.97,307.21,14713.83,0,2340.3,17054.13,9766.42
114068103,Twin Valley SD,Berks,3494.51,4055.684,7783.35,3587.09,223.93,11594.38,26.05,2022.44,13642.87,7741.19
114069103,Wilson SD,Berks,5937.449,6946.7,7565.83,3784.65,334.31,11684.78,0,2576.52,14261.31,8264.96
114069353,Wyomissing Area SD,Berks,1926.91,2265.368,7825.13,4684.09,412.36,12921.58,0,2356.01,15277.59,9211.45
108070502,Altoona Area SD,Blair,8006.82,9304.27,6110.5,3204.09,225.06,9539.65,0,521.98,10061.62,5363.49
108071003,Bellwood-Antis SD,Blair,1299.644,1527.419,5962.36,3507.32,360.37,9830.04,0,1263.24,11093.28,6553.51
108071504,Claysburg-Kimmel SD,Blair,865.662,1014.035,6457.98,3856.57,223.18,10537.73,0,1358.79,11896.52,6493.63
108073503,Hollidaysburg Area SD,Blair,3491.96,4101.879,6628.91,3663.37,259.2,10551.48,0,1299.24,11850.71,7024.64
108077503,Spring Cove SD,Blair,1856.571,2153.291,6393.49,3360.34,198.67,9952.5,6.52,1335.51,11294.53,6528.61
108078003,Tyrone Area SD,Blair,1889.567,2163.29,5829.22,3586.32,229.01,9644.55,0,2825.24,12469.79,5536.66
108079004,Williamsburg Community SD,Blair,549.478,647.961,6228.6,4317.94,403.47,10950.01,0,1335.17,12285.19,6761.79
117080503,Athens Area SD,Bradford,2220.029,2592.192,8127.84,4213.25,211.92,12553.02,0.38,1427.54,13980.94,7814.37
117081003,Canton Area SD,Bradford,1037.761,1205.296,7560.86,3737.31,269.39,11567.56,147.8,1324.4,13039.76,7278.86
117083004,Northeast Bradford SD,Bradford,823.211,963.109,7972.36,4999.27,244.07,13215.71,0,1020.26,14235.96,8285.29
117086003,Sayre Area SD,Bradford,1084.168,1253.316,8568.15,4484.64,583.85,13636.65,1.69,356.86,13995.2,9444.23
117086503,Towanda Area SD,Bradford,1641.19,1890.711,6668.24,3511.47,313.93,10493.64,173.83,1489.08,12156.54,6204.26
117086653,Troy Area SD,Bradford,1574.042,1849.713,7100.02,4087.7,264.77,11452.49,61.2,1457.82,12971.51,6934.94
117089003,Wyalusing Area SD,Bradford,1446.267,1683.657,8203.22,3974.61,251.43,12429.26,4.7,1813.71,14247.67,8016.91
122091002,Bensalem Township SD,Bucks,7199.827,8272.12,10167.76,4886.89,199.57,15254.23,0,1721.54,16975.77,10698.67
122091303,Bristol Borough SD,Bucks,1378.809,1608.652,9816.37,3135.72,182.89,13134.98,0,1718.11,14853.09,8832.19
122091352,Bristol Township SD,Bucks,7039.857,8228.805,10745,5285.32,140.39,16170.72,0,696.63,16867.35,10876.01
122092002,Centennial SD,Bucks,5811.93,6654.369,9411.31,4367.45,186.65,13965.41,0,2061.55,16026.96,10043.92
122092102,Central Bucks SD,Bucks,20260.632,23376.654,6998.06,3622.01,260.38,10880.44,0,3121.23,14001.67,7370.56
122092353,Council Rock SD,Bucks,11718.107,13657.978,10629.58,4209.79,244.3,15083.67,0,1479.02,16562.69,10542.85
122097203,Morrisville Borough SD,Bucks,993.118,1138.436,13195.95,3965.92,350.32,17512.2,0,986.31,18498.51,11722.71
122097502,Neshaminy SD,Bucks,9172.953,10630.653,10577.81,4485.17,174.93,15237.91,81.64,1910.5,17230.05,10738.88
122097604,New Hope-Solebury SD,Bucks,1608.449,1884.331,10456.7,6898.75,431.35,17786.8,0,2429.52,20216.32,12940.93
122098003,Palisades SD,Bucks,1891.899,2204.429,9763.57,6192.42,525.34,16481.33,28.52,3329.06,19838.9,11405.46
122098103,Pennridge SD,Bucks,7701.596,8864.45,8092.95,3724.06,164.72,11981.73,0,2085.19,14066.92,8509.09
122098202,Pennsbury SD,Bucks,11195.521,12861.689,9632.47,4165.67,116.58,13914.72,0,1101.92,15016.63,11020.96
122098403,Quakertown Community SD,Bucks,5603.357,6369.55,9257.76,4545.11,145.42,13948.29,0,1360.44,15308.74,10167.46
104101252,Butler Area SD,Butler,7751.829,8884.089,6856.65,3354.72,160.28,10371.65,0,1013.06,11384.71,6700.69
104103603,Karns City Area SD,Butler,1653.125,1944.574,7135.68,3617.17,233.72,10986.57,37.99,659.98,11684.55,6750.11
104105003,Mars Area SD,Butler,3277.439,3728.658,5888.6,3517.71,268.33,9674.63,0,1612.94,11287.57,6828.21
104105353,Moniteau SD,Butler,1527.432,1755.916,6199.25,3976.83,708.2,10884.28,0,769.11,11653.39,6734.91
104107903,Seneca Valley SD,Butler,7471.287,8524.039,7587.42,3209.85,208.25,11005.53,4.44,1279.28,12289.24,7500.76
104107503,Slippery Rock Area SD,Butler,2295.046,2707.643,7334.37,3152.16,283.46,10769.99,0,916.91,11686.9,7108
104107803,South Butler County SD,Butler,2707.065,3149.956,6209.16,3851.33,317.7,10378.19,0,1375.22,11753.4,6649.58
108110603,Blacklick Valley SD,Cambria,695.778,796.031,7165.87,4306.71,422.51,11895.08,0,0,11895.08,7524.51
108111203,Cambria Heights SD,Cambria,1485.005,1748.78,7315.56,3744.26,292.63,11352.45,41.58,638.65,12032.68,6980.76
108111303,Central Cambria SD,Cambria,1793.833,2104.62,7017.69,3216.1,211.41,10445.21,0,725.57,11170.78,6617.84
108111403,Conemaugh Valley SD,Cambria,924.189,1085.957,6157.96,3799.32,325.45,10282.74,0,386.7,10669.44,6204.53
108112003,Ferndale Area SD,Cambria,826.72,969.584,6384.26,3953.11,213.74,10551.12,0,912.15,11463.27,6495.12
108112203,Forest Hills SD,Cambria,2015.43,2343.003,6628.6,3647.91,368,10644.51,0,868.87,11513.39,6737.79
108112502,Greater Johnstown SD,Cambria,3198.169,3684.596,8212.95,3218.48,287.85,11719.28,413.21,15612.74,27745.23,6991.57
108114503,Northern Cambria SD,Cambria,1218.01,1418.828,7461.73,3977.35,322.32,11761.41,0,605.13,12366.54,7399.25
108116003,Penn Cambria SD,Cambria,1749.681,2037.024,6994.56,3853.25,256.31,11104.12,0,1031.86,12135.98,6842.93
108116303,Portage Area SD,Cambria,943.619,1058.257,6834.32,3729.65,441.1,11005.08,0,869.13,11874.21,7443.35
108116503,Richland SD,Cambria,1646.418,1938.581,5823.46,3352.91,422.15,9598.52,18.82,1892.45,11509.79,6372.33
108118503,Westmont Hilltop SD,Cambria,1676.848,1975.869,6593.75,3462.14,327.47,10383.36,86.35,582.35,11052.06,7086.16
109122703,Cameron County SD,Cameron,691.128,817.88,9305.35,4725.12,525.69,14556.16,0,1626.05,16182.21,9318.73
121135003,Jim Thorpe Area SD,Carbon,2335.26,2720.973,8727.33,4289.85,317.65,13334.83,0,1688.32,15023.15,8865.46
121135503,Lehighton Area SD,Carbon,2434.243,2843.883,8994.79,3851.9,304.73,13151.43,69.35,761.94,13982.72,8804.98
121136503,Palmerton Area SD,Carbon,2061.216,2377.764,7974.73,3180.25,301.65,11456.63,59.98,794.89,12311.5,8288.81
121136603,Panther Valley SD,Carbon,1799.235,2004.631,8177.75,3355.77,251.4,11784.93,28.79,10427.12,22240.83,7795.23
121139004,Weatherly Area SD,Carbon,684.323,812.399,8890.27,5457.96,295.93,14644.16,0,500.99,15145.14,9549.43
110141003,Bald Eagle Area SD,Centre,1937.12,2286.371,7410.16,4295.23,286.78,11992.17,0,3727.24,15719.41,7622.09
110141103,Bellefonte Area SD,Centre,2964.942,3457.977,7794.75,4343.58,235.82,12374.15,0,1736.5,14110.65,8117.91
110147003,Penns Valley Area SD,Centre,1507.727,1756.537,7503.35,4334.33,295.93,12133.62,0,8641.92,20775.53,7811.1
110148002,State College Area SD,Centre,7144.955,8377.22,9075.93,4605.06,320.86,14001.85,5.22,1208.16,15215.23,9768.16
124150503,Avon Grove SD,Chester,6006.651,6917.518,7959.19,3057.49,146.83,11163.51,0,1131.55,12295.06,7827.98
124151902,Coatesville Area SD,Chester,8751.032,10138.381,9778.75,4248.43,132.68,14159.86,0,1759.55,15919.4,9879.33
124152003,Downingtown Area SD,Chester,12478.341,14240.299,8089.74,3698.34,259.24,12047.32,240.42,3912.56,16200.29,8118.27
124153503,Great Valley SD,Chester,4107.89,4713.516,10027.44,5170.64,299.93,15498.01,0,2335.12,17833.14,11170.07
124154003,Kennett Consolidated SD,Chester,4530.191,5260.079,8694.57,4685.64,243.24,13623.44,11.02,1729.37,15363.83,9445.46
124156503,Octorara Area SD,Chester,2852.916,3338.804,9291.75,3978.66,168.99,13439.4,0,2132.51,15571.91,8942.15
124156603,Owen J Roberts SD,Chester,5279.214,5980.286,8060.07,5035.01,269.42,13364.5,0,2415.77,15780.27,9445.33
124156703,Oxford Area SD,Chester,4411.861,5145.485,6949.6,3184.85,188.29,10322.74,0,1582.65,11905.39,7095.32
124157203,Phoenixville Area SD,Chester,3879.429,4394.625,11002.94,5094,342.45,16439.39,0,2670.71,19110.1,11974.2
124157802,Tredyffrin-Easttown SD,Chester,6571.49,7476.92,9228.59,5101.28,273.25,14603.12,0,869.5,15472.62,10548.88
124158503,Unionville-Chadds Ford SD,Chester,4170.179,4814.76,8714.49,4915.37,249.53,13879.4,0.4,2204.58,16084.37,9764.64
124159002,West Chester Area SD,Chester,12535.294,14424.05,8744.98,4308.75,323.11,13376.83,34.03,2020.04,15430.9,9350.92
106160303,Allegheny-Clarion Valley SD,Clarion,825.438,986.452,9458.01,4745.44,306.86,14510.31,0,920.6,15430.91,7870.98
106161203,Clarion Area SD,Clarion,809.01,959.066,8064.58,4520.51,450.26,13035.35,0,4307.21,17342.56,8543.18
106161703,Clarion-Limestone Area SD,Clarion,977.518,1159.314,7219.88,4074.41,206.64,11500.93,0,609.37,12110.3,7099.19
106166503,Keystone SD,Clarion,1112.584,1308.248,7782.53,3863.96,162.2,11808.69,0,515.97,12324.65,7304.16
106167504,North Clarion County SD,Clarion,626.82,724.121,7183.5,3682.41,136.16,11002.06,1.24,952.29,11955.6,6734.64
106168003,Redbank Valley SD,Clarion,1213.078,1431.652,7828.99,3465.88,249.48,11544.34,0,984.32,12528.67,7167.25
106169003,Union SD,Clarion,620.808,735.484,8873.57,5014.67,375.73,14263.96,88.13,1118.02,15470.12,9211.06
110171003,Clearfield Area SD,Clearfield,2456.075,2920.078,7252.55,4275.86,210.97,11739.38,14.44,1748.96,13502.77,7063.43
110171803,Curwensville Area SD,Clearfield,1118.021,1322.354,7136.36,3728.72,255.79,11120.86,4643.06,1119.6,16883.53,10563.42
106172003,Dubois Area SD,Clearfield,4211.513,4950.769,7375.35,3798.04,159.41,11332.81,0,765.68,12098.48,6929.82
110173003,Glendale SD,Clearfield,829.387,972.953,7359.84,4897.98,418.05,12675.88,0,1102.78,13778.66,7363.82
110173504,Harmony Area SD,Clearfield,351.254,413.529,9577.06,5445.87,443.24,15466.17,0,998.37,16464.54,8744.39
110175003,Moshannon Valley SD,Clearfield,953.368,1109.097,7104.42,4137.91,330.61,11572.94,302.34,18853.31,30728.6,7396.79
110177003,Philipsburg-Osceola Area SD,Clearfield,1967.962,2307.581,7897.03,4119.25,314.38,12330.67,0.28,1798.97,14129.93,7746.73
110179003,West Branch Area SD,Clearfield,1172.644,1386.228,8624.02,3592.29,400.32,12616.63,385.46,926.61,13928.7,8510.8
110183602,Keystone Central SD,Clinton,4736.249,5574.578,7513.85,3502.02,440.85,11456.71,0,1111.25,12567.97,7016.8
116191004,Benton Area SD,Columbia,751.049,877.884,6764.73,4491.11,333.66,11589.5,0,6976.92,18566.43,7273.65
116191103,Berwick Area SD,Columbia,3231.993,3801.201,7584.52,2907.35,244.21,10736.09,0,3076.13,13812.22,6810.08
116191203,Bloomsburg Area SD,Columbia,1746.669,2034.674,6428.66,3302.32,319.39,10050.36,0,1889.24,11939.61,6515.94
116191503,Central Columbia SD,Columbia,2047.546,2354.513,6596.56,3679.48,257.91,10533.95,0,4635.42,15169.37,7139.48
116195004,Millville Area SD,Columbia,765.969,890.271,7754.18,4539.58,267.49,12561.25,0,1423.33,13984.58,8450.89
116197503,Southern Columbia Area SD,Columbia,1499.876,1758.409,6753.77,3370.64,300.02,10424.43,0,857.94,11282.37,6735.44
105201033,Conneaut SD,Crawford,2422.335,2858.639,6950.02,4623.38,324.5,11897.89,0,1626.65,13524.54,7071.1
105201352,Crawford Central SD,Crawford,3998.291,4653.022,7485.34,3667.46,279.22,11432.02,0,1428.77,12860.79,7422.23
105204703,Penncrest SD,Crawford,3434.084,4066.193,8667.78,4040.69,365.52,13073.99,46.51,615.13,13735.62,7368.31
115210503,Big Spring SD,Cumberland,2837.239,3355.771,8167.42,3956.69,284.22,12408.34,0,1918.98,14327.31,8040.51
115211003,Camp Hill SD,Cumberland,1275.34,1444.334,7316.31,3639.41,537.65,11493.37,0,1326.09,12819.46,8448.16
115211103,Carlisle Area SD,Cumberland,5029.556,5788.417,6845.63,3918.03,220.27,10983.93,29.93,2251.48,13265.34,7502.65
115211603,Cumberland Valley SD,Cumberland,8029.834,9203.919,6634.41,3689.48,231.49,10555.39,29.5,1470.35,12055.24,7083.38
115212503,East Pennsboro Area SD,Cumberland,2823.735,3293.836,6868.34,3098.85,223.49,10190.69,76.12,1412.46,11679.26,6943.73
115216503,Mechanicsburg Area SD,Cumberland,3740.956,4398.997,7693.25,3551.28,403.7,11648.23,3.29,2091.64,13743.15,7897.85
115218003,Shippensburg Area SD,Cumberland,3505.941,4116.396,7152.21,2870.55,198.33,10221.08,24.1,1024.8,11269.98,6592.41
115218303,South Middleton SD,Cumberland,2257.532,2649.023,7514.33,3965.03,277.72,11757.08,0,1149.43,12906.52,8277.69
115221402,Central Dauphin SD,Dauphin,11545.431,13139.259,7953.11,3683.81,225.75,11862.67,0,1417.61,13280.28,8076.86
115221753,Derry Township SD,Dauphin,3696.821,4245.781,7214.49,4422.98,307.1,11944.57,0,2183.79,14128.36,8253.87
115222504,Halifax Area SD,Dauphin,1179.481,1374.444,7925.36,4501.41,299.8,12726.57,0,1107.26,13833.83,8262.5
115222752,Harrisburg City SD,Dauphin,6645.686,7737.796,10529.2,5099.57,95.13,15723.9,0,2265.43,17989.33,9866.64
115224003,Lower Dauphin SD,Dauphin,3931.979,4503.05,7715.18,3757.6,233.81,11706.58,0,1397.48,13104.06,7877.42
115226003,Middletown Area SD,Dauphin,2428.929,2852.054,7573.27,4377.76,318.61,12269.64,341.3,2122.44,14733.39,8143.61
115226103,Millersburg Area SD,Dauphin,860.361,981.925,8167.03,4269.76,330.32,12767.11,22.75,1070.44,13860.3,8693.64
115228003,Steelton-Highspire SD,Dauphin,1441.534,1629.776,7936.93,3437.41,242.23,11616.57,0,1456.79,13073.36,7500.12
115228303,Susquehanna Township SD,Dauphin,3062.687,3567.248,8074.64,3606.79,257.99,11939.42,0,1101.48,13040.9,8313.43
115229003,Upper Dauphin Area SD,Dauphin,1274.074,1461.953,7647.78,3820.7,225.8,11694.28,0,716.89,12411.16,7460.16
125231232,Chester-Upland SD,Delaware,7056.886,7875.305,9784.7,3223.17,69.22,13077.09,0,924.62,14001.71,7560.98
125231303,Chichester SD,Delaware,3467.48,4059.091,10176.54,4924.85,390.34,15491.73,0,2531.7,18023.43,10518.01
125234103,Garnet Valley SD,Delaware,4699.549,5470.303,9920.01,4333.99,589.47,14843.47,0,2259.06,17102.52,10523.8
125234502,Haverford Township SD,Delaware,5743.254,6499.288,8849.43,4471.33,233.68,13554.44,189.42,1654.5,15398.36,9676.73
125235103,Interboro SD,Delaware,3595.508,4252.634,9255.6,4490.73,231.77,13978.1,96.05,766.54,14840.69,9654.88
125235502,Marple Newtown SD,Delaware,3446.742,4012.325,10104.07,6097.14,305.95,16507.16,0,2713.47,19220.63,11142.06
125236903,Penn-Delco SD,Delaware,3491.734,4010.413,7253.98,4215.26,277.32,11746.57,117.1,5042.21,16905.88,8089.47
125237603,Radnor Township SD,Delaware,3632.394,4156.964,11590.76,6238.78,287.66,18117.2,0,2391.95,20509.14,12683.1
125237702,Ridley SD,Delaware,5738.508,6655.159,9818.35,3905.13,187.58,13911.06,0,1080.82,14991.88,9871.52
125237903,Rose Tree Media SD,Delaware,3838.484,4449.685,11233.07,6079.61,348.9,17661.58,0,2906.52,20568.1,11849.3
125238402,Southeast Delco SD,Delaware,4232.757,4901.221,9513.63,4041.52,148.86,13704.01,0,1144.69,14848.7,8167.76
125238502,Springfield SD,Delaware,3832.656,4348.191,8609.29,4369.15,351.95,13330.39,0,1726,15056.39,9765.87
